draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1998,2,2,LAL,Ruben,Patterson,PatteRu01,Cincinnati,N
1998,2,3,Sea,Rashard,Lewis,LewisRa01,Alief Elsik HS,N
1998,2,4,Sea,Jelani,McCoy,McCoyJe01,UCLA,N
1998,2,5,Chi,Shammond,Williams,WilliSh01,North Carolina,N
1998,2,6,DAL,Bruno,Sundov,SundoBr01,Croatia,N
1998,2,7,Sac,Jerome,James,JamesJe01,Florida A&M,N
1998,2,8,PHI,Casey,Shaw,ShawCa01 ,Toledo,N
1998,2,9,NYK,DeMarco,Johnson,JohnsDe02,UNC-Charlotte,N
1998,2,10,Mil,Rafer,Alston,AlstoRa01,Fresno State,N
1998,2,11,Det,Korleone,Young,YoungKo01,Hargrave Military Acadamy,N
1998,2,12,HOU,Cuttino,Mobley,MobleCu01,Rhode Island,N
1998,2,13,Orl,Miles,Simon,SimonMi01,Arizona,N
1998,2,14,WAS,Jahidi,White,WhiteJa01,Georgetown,N
1998,2,15,NYK,Sean,Marks,MarksSe01,California,N
1998,2,16,LAL,Toby,Bailey,BaileTo01,UCLA,N
1998,2,17,MIN,Andrae,Patterson,PatteAn01,Indiana,N
1998,2,18,Tor,Tyson,Wheeler,WheelTy01,Rhode Island,N
1998,2,19,CLE,Ryan,Stack,StackRy01,South Carolina,N
1998,2,20,Atl,Cory,Carr,CarrCo01 ,Texas Tech,N
1998,2,21,CHA,Andrew,Betts,NULL,Long Beach State,N
1998,2,22,Mia,Corey,Brewer,NULL,Oklahoma,N
1998,2,23,SAS,Derrick,Dial,DialDe01 ,Eastern Michigan,N
1998,2,24,DAL,Greg,Buckner,BucknGr01,Clemson,N
1998,2,25,Den,Tremaine,Fowlkes,FowlkTr01,Fresno State,N
1998,2,26,Den,Ryan,Bowen,BowenRy01,Iowa,N
1998,2,27,Van,J.R.,Henderson,HendeJR01,UCLA,N
1998,2,28,UTA,Torraye,Braggs,NULL,Xavier,N
1998,2,29,Chi,Maceo,Baston,BastoMa01,Michigan,N
1999,1,1,Chi,Elton,Brand,BrandEl01,Duke,N
1999,1,2,Van,Steve,Francis,FrancSt01,Maryland,N
1999,1,3,CHA,Baron,Davis,DavisBa01,UCLA,N
1999,1,4,LAC,Lamar,Odom,OdomLa01 ,Rhode Island,N
1999,1,5,Tor,Jonathan,Bender,BendeJo01,Picayune (MS) HS,N
1999,1,6,MIN,Wally,Szczerbiak,SzczeWa01,Miami(OH),N
1999,1,7,WAS,Richard,Hamilton,HamilRi01,Connecticut,N
1999,1,8,Cle,Andre,Miller,MilleAn02,Utah,N
1999,1,9,PHO,Shawn,Marion,MarioSh01,Nevada-Las Vegas,N
1999,1,10,Atl,Jason,Terry,TerryJa01,Arizona,N
1999,1,11,CLE,Trajan,Langdon,LangdTr01,Duke,N
1999,1,12,Tor,Alek,Radojevic,RadojAl01,Barton County CC,N
1999,1,13,Sea,Corey,Maggette,MaggeCo01,Duke,N
1999,1,14,MIN,William,Avery,AveryWi01,Duke,N
1999,1,15,NYK,Frederic,Weis,NULL,France,N
1999,1,16,Chi,Ron,Artest,ArtesRo01,St. John's,N
1999,1,17,Atl,Cal,Bowdler,BowdlCa01,Old Dominion,N
1999,1,18,Den,James,Posey,PoseyJa01,Xavier,N
1999,1,19,UTA,Quincy,Lewis,LewisQu01,Minnesota,N
1999,1,20,Atl,Dion,Glover,GloveDi01,Georgia Tech,N
1999,1,21,GSW,Jeff,Foster,FosteJe01,Southwest Texas State,N
1999,1,22,HOU,Kenny,Thomas,ThomaKe01,New Mexico,N
1999,1,23,LAL,Devean,George,GeorgDe01,Augsburg (MN),N
1999,1,24,UTA,Andrei,Kirilenko,KirilAn01,Russia,N
1999,1,25,Mia,Tim,James,JamesTi01,Miami (FL),N
1999,1,26,Ind,Vonteego,Cummings,CummiVo01,Pittsburgh,N
1999,1,27,Atl,Jumaine,Jones,JonesJu01,Georgia,N
1999,1,28,UTA,Scott,Padgett,PadgeSc01,Kentucky,N
1999,1,29,DAL,Leon,Smith,SmithLe01,Martin Luther King (IL) HS,N
1999,2,1,LAL,John,Celestand,CelesJo01,Villanova,N
1999,2,2,LAC,Rico,Hill,NULL,Illinois State,N
1999,2,3,Chi,Michael,Ruffin,RuffiMi01,Tulsa,N
1999,2,4,Den,Chris,Herren,HerreCh01,Fresno State,N
1999,2,5,NJN,Evan,Eschmeyer,EschmEv01,Northwestern,N
1999,2,6,WAS,Calvin,Booth,BoothCa01,Penn State,N
1999,2,7,DAL,Wang,ZhiZhi,wangzh01 ,China,N
1999,2,8,Van,Obinna,Ekezie,EkeziOb01,Maryland,N
1999,2,9,Orl,Laron,Profit,ProfiLa01,Maryland,N
1999,2,10,CLE,A.J.,Bramlett,BramlAJ01,Arizona,N
1999,2,11,Dal,Gordan,Giricek,GiricGo01,Croatia,N
1999,2,12,Den,Francisco,Elson,NULL,California,N
1999,2,13,MIN,Louis,Bullock,NULL,Michigan,N
1999,2,14,CHA,Lee,Nailon,NailoLe01,Texas Christian,N
1999,2,15,HOU,Tyrone,Washington,NULL,Mississippi State,N
1999,2,16,Sac,Ryan,Robertson,RoberRy01,Kansas,N
1999,2,17,NYK,J.R.,Koch,NULL,Iowa,N
1999,2,18,PHI,Todd,MacCulloch,MacCuTo01,Washington,N
1999,2,19,Mil,Galen,Young,NULL,UNC-Charlotte,N
1999,2,20,Chi,Lari,Ketner,KetneLa01,Massachusetts,N
1999,2,21,HOU,Venson,Hamilton,NULL,Nebraska,N
1999,2,22,Van,Antwain,Smith,NULL,St. Paul's (VA),N
1999,2,23,POR,Roberto,Bergersen,NULL,Boise State,N
1999,2,24,Mia,Rodney,Buford,BuforRo01,Creighton,N
1999,2,25,Det,Melvin,Levett,NULL,Cincinnati,N
1999,2,26,Bos,Kris,Clack,NULL,Texas,N
1999,2,27,GSW,Tim,Young,YoungTi01,Stanford,N
1999,2,28,SAS,Emmanuel,Ginobili,GinobEm01,Italy,N
1999,2,29,UTA,Eddie,Lucas,NULL,Virginia Tech,N
2000,1,1,NJN,Kenyon,Martin,MartiKe01,Cincinnati,N
2000,1,2,Van,Stromile,Swift,SwiftSt01,Louisiana State,N
2000,1,3,LAC,Darius,Miles,MilesDa01,East St Louis (IL) HS,N
2000,1,4,Chi,Marcus,Fizer,FizerMa01,Iowa State,N
2000,1,5,Orl,Mike,Miller,MilleMi01,Florida,N
2000,1,6,Atl,DerMarr,Johnson,JohnsDe03,Cincinnati,N
2000,1,7,CLE,Chris,Mihm,MihmCh01 ,Texas,N
2000,1,8,Chi,Jamal,Crawford,CrawfJa01,Michigan,N
2000,1,9,Mil,Joel,Przybilla,PrzybJo01,Minnesota,N
2000,1,10,LAC,Keyon,Dooling,DooliKe01,Missouri,N
2000,1,11,Bos,Jerome,Moiso,MoisoJe01,UCLA,N
2000,1,12,DAL,Etan,Thomas,ThomaEt01,Syracuse,N
2000,1,13,DAL,Courtney,Alexander,AlexaCo02,Fresno State,N
2000,1,14,Det,Mateen,Cleaves,CleavMa01,Michigan State,N
2000,1,15,HOU,Jason,Collier,ColliJa02,Georgia Tech,N
2000,1,16,Sac,Hidayet,Turkoglu,TurkoHi01,Turkey,N
2000,1,17,Sea,Desmond,Mason,MasonDe01,Oklahoma State,N
2000,1,18,LAC,Quentin,Richardson,RichaQu01,DePaul,N
2000,1,19,CHA,Jamaal,Magloire,MagloJa01,Kentucky,N
2000,1,20,PHI,Craig,Claxton,ClaxtSP01,Hofstra,N
2000,1,21,Tor,Morris,Peterson,PeterMo01,Michigan State,N
2000,1,22,DAL,Donnell,Harvey,HarveDo01,Florida,N
2000,1,23,UTA,DeShawn,Stevenson,SteveDe01,Washington Union (CA) HS,N
2000,1,24,Chi,Dalibor,Bagaric,BagarDa01,Croatia,N
2000,1,25,PHO,Iakovos,Tsakalidis,TsakaIa01,Greece,N
2000,1,26,Den,Mamadou,NDiaye,NDiayMa02,Auburn,N
2000,1,27,Ind,Primoz,Brezec,BrezePr01,Slovenia,N
2000,1,28,POR,Erick,Barkley,BarklEr01,St. John's,N
2000,1,29,LAL,Mark,Madsen,MadseMa01,Stanford,N
2000,2,1,LAC,Marko,Jaric,JaricMa01,Italy,N
2000,2,2,HOU,Dan,Langhi,LanghDa01,Vanderbilt,N
2000,2,3,Chi,A.J.,Guyton,GuytoAJ01,Indiana,N
2000,2,4,Chi,Jake,Voskuhl,VoskuJa01,Connecticut,N
2000,2,5,Chi,Khalid,ElAmin,El-AmKh01,Connecticut,N
2000,2,6,WAS,Mike,Smith,SmithMi03,Louisiana-Monroe,N
2000,2,7,NJN,Soumalia,Samake,SamakSo01,Slovenia,N
2000,2,8,Mia,Eddie,House,HouseEd01,Arizona State,N
2000,2,9,DAL,Eduardo,Najera,NajerEd01,Oklahoma,N
2000,2,10,NYK,Lavor,Postell,PosteLa01,St. John's,N
2000,2,11,Atl,Hanno,Mottola,MottoHa01,Utah,N
2000,2,12,SAS,Chris,Carrawell,NULL,Duke,N
2000,2,13,Sea,Olumide,Oyedeji,OyedeOl01,Nigeria,N
2000,2,14,Mil,Michael,Redd,ReddMi01 ,Ohio State,N
2000,2,15,Det,Brian,Cardinal,CardiBr01,Purdue,N
2000,2,16,Sac,Jabari,Smith,SmithJa01,Louisiana State,N
2000,2,17,Tor,DeeAndre,Hulett,NULL,College of Sequoias,N
2000,2,18,Bos,Josip,Sesar,NULL,Croatia,N
2000,2,19,PHI,Mark,Karcher,NULL,Temple,N
2000,2,20,Mil,Jason,Hart,HartJa01 ,Syracuse,N
2000,2,21,UTA,Kaniel,Dickens,NULL,Idaho,N
2000,2,22,MIN,Igor,Rakocevic,RakocIg01,Yugoslavia,N
2000,2,23,Mia,Ernest,Brown,BrownEr01,Indian Hills CC,N
2000,2,24,Den,Daniel,McClintock,McCliDa01,Northern Arizona,N
2000,2,25,LAL,Corey,Hightower,NULL,Indian Hills CC,N
2000,2,26,GSW,Chris,Porter,PorteCh01,Auburn,N
2000,2,27,Ind,Jaquay,Walls,NULL,Colorado,N
2000,2,28,Atl,Scoonie,Penn,NULL,Ohio State,N
2000,2,29,NYK,Pete,Mickeal,NULL,Cincinnati,N
2001,1,1,WAS,Kwame,Brown,BROWNKW01,Glynn Academy, HS,N
2001,1,2,LAC,Tyson,Chandler,CHANDTY01,Dominguez, HS,N
2001,1,3,ATL,Pau,Gasol,GASOLPA01,None,N
2001,1,4,CHI,Eddy,Curry,CURRYED01,Thornwood, HS,N
2001,1,5,GSW,Jason,Richardson,RICHAJA01,Michigan St.,N
2001,1,6,VAN,Shane,Battier,BATTISH01,Duke,N
2001,1,7,NJN,Eddie,Griffin,GRIFFED01,Seton Hall,N
2001,1,8,CLE,Desagana,Diop,DIOPDE01 ,Oak Hill Academy, HS,N
2001,1,9,DET,Rodney,White,WHITERO02,Charlotte,N
2001,1,10,BOS,Joe,Johnson,JOHNSJO02,Arkansas,N
2001,1,11,BOS,Kedrick,Brown,BROWNKE01,Okaloosa-Walton CC,N
2001,1,12,SEA,Vladimir,Radmanovic,RADMAVL01,None,N
2001,1,13,HOU,Richard,Jefferson,JEFFERI01,Arizona,N
2001,1,14,GSW,Troy,Murphy,MURPHTR01,Notre Dame,N
2001,1,15,ORL,Steven,Hunter,HUNTEST01,DePaul,N
2001,1,16,CHA,Kirk,Haston,HASTOKI01,Indiana,N
2001,1,17,TOR,Michael,Bradley,BRADLMI01,Villanova,N
2001,1,18,HOU,Jason,Collins,COLLIJA03,Stanford,N
2001,1,19,POR,Zachary,Randolph,RANDOZA01,Michigan St.,N
2001,1,20,CLE,Brendan,Haywood,HAYWOBR01,North Carolina,N
2001,1,21,BOS,Joseph,Forte,FORTEJO01,North Carolina,N
2001,1,22,ORL,Jeryl,Sasser,SASSEJE01,SMU,N
2001,1,23,HOU,Brandon,Armstrong,ARMSTBR01,Pepperdine,N
2001,1,24,UTA,Raul,Lopez,LOPEZRA01,None,N
2001,1,25,SAC,Gerald,Wallace,WALLAGE01,Alabama,N
2001,1,26,PHI,Samuel,Dalembert,DALEMSA01,Seton Hall,N
2001,1,27,VAN,Jamaal,Tinsley,TINSLJA01,Iowa St.,N
2001,1,28,SAS,Tony,Parker,PARKETO01,None,N
2001,2,1,CHI,Trenton,Hassell,HASSETR01,Austin Peay,N
2001,2,2,GSW,Gilbert,Arenas,ARENAGI01,Arizona,N
2001,2,3,ORL,Omar,Cook,COOKOM01 ,St. John's,N
2001,2,4,VAN,Willie,Solomon,SOLOMWI01,Clemson,N
2001,2,5,ATL,Terence,Morris,MORRITE01,Maryland,N
2001,2,6,NJN,Brian,Scalabrine,SCALABR01,USC,N
2001,2,7,CLE,Jeff,Trepagnier,TREPAJE01,USC,N
2001,2,8,PHI,Damone,Brown,BROWNDA02,Syracuse,N
2001,2,9,DET,Mehmet,Okur,OKURME01 , ,N
2001,2,10,NYK,Michael,Wright,NULL,Arizona,N
2001,2,11,SEA,Earl,Watson,WATSOEA01,UCLA,N
2001,2,12,IND,Jamison,Brewer,BREWEJA01,Auburn,N
2001,2,13,SEA,Bobby,Simmons,SIMMOBO01,DePaul,N
2001,2,14,NYK,Eric,Chenowith,NULL,Kansas,N
2001,2,15,DAL,Kyle,Hill,NULL,Eastern Illinois,N
2001,2,16,CHI,Sean,Lampley,LAMPLSE01,California,N
2001,2,17,MIN,Loren,Woods,WOODSLO01,Arizona,N
2001,2,18,DEN,Ousmane,Cisse,NULL,St. Jude HS,N
2001,2,19,VAN,Antonis,Fotsis,FOTSIAN01,None,N
2001,2,20,MIA,Kenny,Johnson,JOHNSKE03,Ohio State,N
2001,2,21,POR,Ruben,Boumtje,BOUMTRU01,Georgetown,N
2001,2,22,PHO,Alton,Ford,FORDAL02 ,Houston,N
2001,2,23,MIL,Andre,Hutson,NULL,Michigan St.,N
2001,2,24,UTA,Jarron,Collins,COLLIJA04,Stanford,N
2001,2,25,DAL,Kenny,Satterfield,SATTEKE01,Cincinnati,N
2001,2,26,SAC,Maurice,Jeffers,NULL,St. Louis,N
2001,2,27,SAS,Robertas,Javtokas,NULL, ,N
2001,2,28,PHI,Alvin,Jones,JONESAL01,Georgia Tech,N
2001,2,29,SAS,Bryan,Bracey,NULL,Oregon,N
2002,1,1,HOU,Yao,Ming,MingYa01 ,Shanghai Sharks,N
2002,1,2,CHI,Jay,Williams,WilliJa03,Duke,N
2002,1,3,GSW,Mike,Dunleavy,DunleMi02,Duke,N
2002,1,4,MEM,Drew,Gooden,GoodeDr01,Kansas,N
2002,1,5,DEN,Nikoloz,Tskitishvili,TskitNi01,Italy,N
2002,1,6,CLE,Dajuan,Wagner,WagneDa02,Memphis,N
2002,1,7,NYK,Nene,Hilario,HilarMA01,Brazil,N
2002,1,8,LAC,Chris,Wilcox,WilcoCh01,Maryland,N
2002,1,9,PHO,Amare,Stoudemire,StoudAm01,Cypress Creek HS (Fla.),N
2002,1,10,MIA,Caron,Butler,ButleCa01,Connecticut,N
2002,1,11,WAS,Jared,Jeffries,JeffrJa01,Indiana,N
2002,1,12,LAC,Melvin,Ely,ElyMe01  ,Fresno State,N
2002,1,13,MIL,Marcus,Haislip,HaislMa01,Tennessee,N
2002,1,14,IND,Fred,Jones,JonesFr01,Oregon,N
2002,1,15,HOU,Bostjan,Nachbar,NachbBo01,Italy,N
2002,1,16,PHI,Jiri,Welsch,WelscJi01,Slovenia,N
2002,1,17,WAS,Juan,Dixon,DixonJu01,Maryland,N
2002,1,18,ORL,Curtis,Borchardt,BORCHCU01,Stanford,N
2002,1,19,UTA,Ryan,Humphrey,HumphRy01,Notre Dame,N
2002,1,20,TOR,Kareem,Rush,RushKa01 ,Missouri,N
2002,1,21,POR,Qyntel,Woods,WoodsQy01,Northeast Mississippi CC,N
2002,1,22,PHO,Casey,Jacobsen,JacobCa01,Stanford,N
2002,1,23,DET,Tayshaun,Prince,PrincTa01,Kentucky,N
2002,1,24,NJN,Nenad,Krstic,KRSTINE01,Yugoslavia,N
2002,1,25,DEN,Frank,Williams,WilliFr02,Illinois,N
2002,1,26,SAS,John,Salmons,SalmoJo01,Miami,N
2002,1,27,LAL,Chris,Jefferies,JeffeCh01,Fresno State,N
2002,1,28,SAC,Dan,Dickau,DickaDa01,Gonzaga,N
2002,2,1,GSW,Steve,Logan,NULL,Cincinnati,N
2002,2,2,CHI,Roger,Mason,MasonRo01,Virginia,N
2002,2,3,MEM,Robert,Archibald,ArchiRo01,Forward,N
2002,2,4,DEN,Vincent,Yarbrough,YarbrVi01,Tennessee,N
2002,2,5,MIL,Dan,Gadzuric,GadzuDa01,UCLA,N
2002,2,6,CLE,Carlos,Boozer,BoozeCa01,Duke,N
2002,2,7,NJN,Milos,Vujanic,NULL,Yugoslavia,N
2002,2,8,ATL,David,Andersen,NULL,Kinder Bologna,N
2002,2,9,HOU,Tito,Maddox,MaddoTi01,Fresno State,N
2002,2,10,WAS,Rod,Grizzard,NULL,Alabama,N
2002,2,11,WAS,Juan Carlos,Navarro,NULL,Spain,N
2002,2,12,LAC,Mario,Kasun,KASUNMA01,Opel Skyliners,N
2002,2,13,MIL,Ronald,Murray,MurraRo01,Shaw,N
2002,2,14,POR,Jason,Jennings,NULL,Arkansas State,N
2002,2,15,CHI,Lonny,Baxter,BaxteLo01,Maryland,N
2002,2,16,PHI,Sam,Clancy,NULL,USC,N
2002,2,17,MEM,Matt,Barnes,BARNEMA02,UCLA,N
2002,2,18,UTA,Jamal,Sampson,SampsJa01,California,N
2002,2,19,MIL,Chris,Owens,OwensCh01,Texas,N
2002,2,20,SEA,Peter,Fehse,NULL,Germany,N
2002,2,21,BOS,Darius,Songaila,SONGADA01,Wake Forest,N
2002,2,22,POR,Federico,Kammerichs,NULL,Ourense (Spain),N
2002,2,23,MIN,Marcus,Taylor,NULL,Michigan State,N
2002,2,24,MIA,Rasual,Butler,ButleRa01,La Salle,N
2002,2,25,NJN,Tamar,Slay,SlayTa01 ,Marshall,N
2002,2,26,DAL,Mladen,Sekularac,NULL,Yugoslavia,N
2002,2,27,SAS,Luis,Scola,NULL,Tau Ceramica (Spain),N
2002,2,28,SAS,Randy,Holcomb,NULL,San Diego State,N
2002,2,29,SAC,Corsley,Edwards,EDWARCO01,Central Connecticut State,N
2003,1,1,CLE,LeBron,James,JamesLe01,St. Mary / St. Vincent (ohio) HS,N
2003,1,2,DET,Darko,Milicic,MilicDa01,Serbia,N
2003,1,3,DEN,Carmelo,Anthony,AnthoCa01,Syracuse,N
2003,1,4,TOR,Chris,Bosh,BoshCh01 ,Georgia Tech,N
2003,1,5,MIA,Dwyane,Wade,WadeDw01 ,Marquette,N
2003,1,6,LAC,Chris,Kaman,KamanCh01,Central Mich,N
2003,1,7,CHI,Kirk,Hinrich,HinriKi01,Kansas,N
2003,1,8,MIL,TJ,Ford,FordTJ01 ,Texas,N
2003,1,9,NYK,Michael,Sweetney,SweetMi01,Georgetown,N
2003,1,10,WAS,Jarvis,Hayes,HayesJa01,Georgia,N
2003,1,11,GSW,Mickael,Pietrus,PietrMi01,France,N
2003,1,12,SEA,Nick,Collison,COLLINI01,Kansas,N
2003,1,13,MEM,Marcus,Banks,BanksMa01,UNLV,N
2003,1,14,SEA,Luke,Ridnour,RidnoLu01,Oregon,N
2003,1,15,ORL,Reece,Gaines,GaineRe01,Louisville,N
2003,1,16,BOS,Troy,Bell,BellTr01 ,Boston College,N
2003,1,17,PHO,Zarko,Cabarkapa,CabarZa01,Serbia,N
2003,1,18,NOR,David,West,WestDa01 ,Xavier,N
2003,1,19,UTA,Aleksandar,Pavlovic,PavloAl01,Serbia,N
2003,1,20,BOS,Dahntay,Jones,JonesDa02,Duke,N
2003,1,21,ATL,Boris,Diaw,DiawBo01 ,France,N
2003,1,22,NJN,Zoran,Planinic,PlaniZo01,Croatia,N
2003,1,23,POR,Travis,Outlaw,OutlaTr01,Starkville HS (ms),N
2003,1,24,LAL,Brian,Cook,CookBr01 ,Illinois,N
2003,1,25,DET,Carlos,Delfino,DELFICA01,Argentina,N
2003,1,26,MIN,Ndudi,Ebi,EbiNd01  ,Westbury Christian HS (tx),N
2003,1,27,MEM,Kendrick,Perkins,PerkiKe01,Ozen HS (tx),N
2003,1,28,SAS,Leandrinho,Barbosa,BarboLe01,Brazil,N
2003,1,29,DAL,Josh,Howard,HowarJo01,Wake Forest,N
2003,2,1,NYK,Maciej,Lampe,LampeMa01,Poland,N
2003,2,2,CLE,Jason,Kapono,KaponJa01,UCLA,N
2003,2,3,LAL,Luke,Walton,WaltoLu01,Arizona,N
2003,2,4,MIA,Jerome,Beasley,BeaslJe01,North Dakota,N
2003,2,5,LAC,Sofoklis,Schortsanitis,NULL,Greece,N
2003,2,6,MIL,Szymon,Szewczyk,NULL,Poland,N
2003,2,7,CHI,Mario,Austin,NULL,Mississippi St,N
2003,2,8,ATL,Travis,Hansen,HanseTr01,BYU,N
2003,2,9,WAS,Steve,Blake,BlakeSt01,Maryland,N
2003,2,10,NYK,Slavko,Vranes,VraneSl01,Serbia,N
2003,2,11,GSW,Derrick,Zimmerman,NULL,Mississippi St,N
2003,2,12,SEA,Willie,Green,GreenWi01,Detroit,N
2003,2,13,ORL,Zaur,Pachulia,PachuZa01,Georgia,N
2003,2,14,MIL,Keith,Bogans,BoganKe01,Kentucky,N
2003,2,15,HOU,Malick,Badiane,NULL,Senegal,N
2003,2,16,CHI,Matt,Bonner,BONNEMA01,Florida,N
2003,2,17,DEN,Sani,Becirovic,NULL,Slovenia,N
2003,2,18,UTA,Maurice,Williams,WilliMa01,Alabama,N
2003,2,19,NOR,James,Lang,NULL,Central Park Christian HS (ala),N
2003,2,20,IND,James,Jones,JonesJa02,Miami Fla,N
2003,2,21,PHI,Paccelis,Morlende,NULL,France,N
2003,2,22,NJN,Kyle,Korver,KorveKy01,Creighton,N
2003,2,23,TOR,Remon,Van de Hare,NULL,Spain,N
2003,2,24,CHI,Tommy,Smith,NULL,Arizona St,N
2003,2,25,POR,Nedzad,Sinanovic,NULL,Bosnia,N
2003,2,26,MIN,Rick,Rickert,NULL,Minnesota,N
2003,2,27,BOS,Brandon,Hunter,HunteBr01,Ohio,N
2003,2,28,DAL,Xue,Yuyang,NULL,China,N
2003,2,29,DET,Andreas,Gliniadakis,NULL,Greece,N
2004,1,1,ORL,Dwight,Howard,HOWARDW01,Southwest Christian Acad. (GA) ,N
2004,1,2,CHR,Emeka,Okafor,OKAFOEM01,Connecticut,N
2004,1,3,CHI,Ben,Gordon,GORDOBE01,Connecticut,N
2004,1,4,LAC,Shaun,Livingston,LIVINSH01,Peoria Central HS (IL),N
2004,1,5,WAS,Devin,Harris,HARRIDE01,Wisconsin,N
2004,1,6,ATL,Josh,Childress,CHILDJO01,Stanford,N
2004,1,7,PHO,Luol,Deng,DENGLU01 ,Duke,N
2004,1,8,TOR,Rafael,Araujo,ARAUJRA01,BYU,N
2004,1,9,PHI,Andre,Iguodala,IGUODAN01,Arizona,N
2004,1,10,CLE,Luke,Jackson,JACKSLU02,Oregon,N
2004,1,11,GSW,Andris,Biedren,BIEDRAN01,Skonto Riga (Latvia) ,N
2004,1,12,SEA,Robert,Swift,SWIFTRO01,Bakersfield (CA) HS  ,N
2004,1,13,POR,Sebastian,Telfair,TELFASE01,Lincoln HS (NY)  ,N
2004,1,14,UTA,Kris,Humphries,HUMPHKR01,Minnesota,N
2004,1,15,BOS,Al,Jefferson,JEFFEAL01,Prentiss HS (MS) ,N
2004,1,16,UTA,Kirk,Snyder,SNYDEKI01,Nevada,N
2004,1,17,ATL,Josh,Smith,SMITHJO03,Oak Hill Academy HS (VA),N
2004,1,18,NOH,JR,Smith,SMITHJR01,St. Benedict's Prep (NJ)  ,N
2004,1,19,MIA,Dorell,Wright,WRIGHDO01,South Kent HS (CT) ,N
2004,1,20,DEN,Jameer,Nelson,NELSOJA01,St. Joe's,N
2004,1,21,UTA,Pavel,Podkolzine,PODKOPA01,Varese (Italy) ,N
2004,1,22,NJN,Viktor,Khryapa,KHRYAVI01,CSKA Moscow (Russia) ,N
2004,1,23,POR,Sergei,Monia,MONIASE01,CSKA Moscow (Russia) ,N
2004,1,24,BOS,Delonte,West,WESTDE01 ,St. Joe's,N
2004,1,25,BOS,Tony,Allen,ALLENTO01,Oklahoma State,N
2004,1,26,SAC,Kevin,Martin,MARTIKE02,Western Carolina,N
2004,1,27,LAL,Sasha,Vujacic,VUJACSA01,Slovenia,N
2004,1,28,SAS,Beno,Udrih,UDRIHBE01,Slovenia,N
2004,1,29,IND,David,Harrison,HARRIDA01,Colorado,N
2004,2,1,ORL,Anderson,Varejao,VAREJAN01,Spain,N
2004,2,2,CHI,Jackson,Vroman,VROMAJA01,Iowa State,N
2004,2,3,WAS,Peter John,Ramos,RAMOSPE01,Puerto Rico,N
2004,2,4,LAC,Lionel,Chalmers,CHALMLI01,Xavier,N
2004,2,5,ATL,Donta,Smith,SMITHDO05,Southeastern,N
2004,2,6,SEA,Andre,Emmet,EMMETAN01,Texas Tech,N
2004,2,7,ORL,Antonio,Burks,BURKSAN01,Memphis,N
2004,2,8,ATL,Royal,Ivey,IVEYRO01 ,Texas,N
2004,2,9,CHI,Chris,Duhon,DUHONCH01,Duke,N
2004,2,10,TOR,Albert,Miralles,NULL,Spain,N
2004,2,11,BOS,Justin,Reed,REEDJU01 ,Mississippi,N
2004,2,12,SEA,David,Young,NULL,North Carolina Central,N
2004,2,13,ATL,Viktor,Sanikidze,NULL,Georgia,N
2004,2,14,NYK,Trevor,Ariza,ARIZATR01,UCLA,N
2004,2,15,NOH,Tim,Pickett,NULL,Florida St.,N
2004,2,16,CHR,Bernard,Robinson,NULL,Michigan,N
2004,2,17,POR,Ha Seung,Jin,SEUNGHA01,South Korea,N
2004,2,18,MIA,Pape,Sow,SOWPA01  ,Cal State Fullerton,N
2004,2,19,SAC,Ricky,Minard,NULL,Morehead St.,N
2004,2,20,MEM,Sergei,Lishouk,NULL,Russia,N
2004,2,21,DAL,Vassilis,Spanoulis,NULL,Greece,N
2004,2,22,NJN,Christian,Drejer,NULL,Denmark,N
2004,2,23,SAS,Romain,Sato,NULL,Xavier,N
2004,2,24,MIA,Matt,Freije,FREIJMA01,Vanderbilt,N
2004,2,25,DET,Rickey,Paulding,NULL,Missouri,N
2004,2,26,HOU,Luis,Flores,FLORELU01,Manhattan,N
2004,2,27,LAL,Marcus,Douthit,NULL,Providence,N
2004,2,28,SAS,Sergei,Karaulov,NULL,Jakutsk (Russia) ,N
2004,2,29,MIN,Blake,Stepp,NULL,Gonzaga,N
2004,2,30,IND,Rashad,Wright,NULL,Georgia,N
2005,1,1,MIL,Andrew,Bogut,BogutAn01,Utah,N
2005,1,2,ATL,Marvin,Williams,WilliMa02,North Carolina,N
2005,1,3,UTA,Deron,Williams,WilliDe01,Illinois,N
2005,1,4,NOH,Chris,Paul,PaulCh01 ,Wake Forest,N
2005,1,5,CHA,Raymond,Felton,FeltoRa01,North Carolina,N
2005,1,6,POR,Martell,Webster,WebstMa02,Seattle Prep,N
2005,1,7,TOR,Charlie,Villanueva,VillaCh01,Connecticut,N
2005,1,8,NYK,Channing,Frye,FryeCh01 ,Arizona,N
2005,1,9,GSW,Ike,Diogu,DioguIk01,Arizona State,N
2005,1,10,LAL,Andrew,Bynum,BynumAn01,St. Joseph High School,N
2005,1,11,ORL,Fran,Vasquez,VasquFr01,Spain,N
2005,1,12,LAC,Yaroslav,Korolev,KorolYa01,Russia,N
2005,1,13,CHA,Sean,May,MaySe01  ,North Carolina,N
2005,1,14,MIN,Rashad,McCants,McCanRa01,North Carolina,N
2005,1,15,NJN,Antoine,Wright,WrighAn01,Texas A & M,N
2005,1,16,TOR,Joey,Graham,GrahaJo01,Oklahoma State,N
2005,1,17,IND,Danny,Granger,GrangDa01,New Mexico,N
